Freq.	Vn002/Vn003(dB, phi)
1.48936107771082e-002	2.38093792396711e+001	7.81863259045340e+001
1.49279440957890e-002	2.38285476610067e+001	7.81598486420548e+001
1.49623565609434e-002	2.38477124042430e+001	7.81333154083088e+001
1.49968483550228e-002	2.38668734538708e+001	7.81067261074325e+001
1.50314196608993e-002	2.38860307941975e+001	7.80800806434426e+001
1.50660706618665e-002	2.39051844096409e+001	7.80533789204913e+001
1.51008015416405e-002	2.39243342843723e+001	7.80266208426514e+001
1.51356124843611e-002	2.39434804026278e+001	7.79998063140274e+001
1.51705036745924e-002	2.39626227485526e+001	7.79729352386162e+001
1.52054752973240e-002	2.39817613062236e+001	7.79460075205313e+001
1.52405275379720e-002	2.40008960597372e+001	7.79190230638665e+001
1.52756605823798e-002	2.40200269929468e+001	7.78919817726142e+001
1.53108746168193e-002	2.40391540898710e+001	7.78648835509474e+001
1.53461698279920e-002	2.40582773342082e+001	7.78377283026339e+001
1.53815464030294e-002	2.40773967098433e+001	7.78105159319372e+001
1.54170045294946e-002	2.40965122004871e+001	7.77832463429110e+001
1.54525443953832e-002	2.41156237897421e+001	7.77559194395130e+001
1.54881661891238e-002	2.41347314612432e+001	7.77285351258604e+001
1.55238700995798e-002	2.41538351985352e+001	7.77010933059888e+001
1.55596563160498e-002	2.41729349850619e+001	7.76735938838937e+001
1.55955250282685e-002	2.41920308042377e+001	7.76460367638271e+001
1.56314764264085e-002	2.42111226394445e+001	7.76184218496856e+001
1.56675107010805e-002	2.42302104739336e+001	7.75907490456798e+001
1.57036280433345e-002	2.42492942908999e+001	7.75630182557798e+001
1.57398286446612e-002	2.42683740735592e+001	7.75352293841971e+001
1.57761126969925e-002	2.42874498049690e+001	7.75073823349953e+001
1.58124803927028e-002	2.43065214681768e+001	7.74794770124139e+001
1.58489319246101e-002	2.43255890461318e+001	7.74515133204863e+001
1.58854674859768e-002	2.43446525218026e+001	7.74234911634602e+001
1.59220872705107e-002	2.43637118779299e+001	7.73954104455766e+001
1.59587914723663e-002	2.43827670973578e+001	7.73672710708930e+001
1.59955802861457e-002	2.44018181628104e+001	7.73390729438520e+001
1.60324539068994e-002	2.44208650569073e+001	7.73108159685631e+001
1.60694125301277e-002	2.44399077622000e+001	7.72825000493260e+001
1.61064563517817e-002	2.44589462612685e+001	7.72541250904898e+001
1.61435855682638e-002	2.44779805365704e+001	7.72256909964725e+001
1.61808003764296e-002	2.44970105704408e+001	7.71971976714925e+001
1.62181009735883e-002	2.45160363452825e+001	7.71686450200339e+001
1.62554875575038e-002	2.45350578432866e+001	7.71400329465633e+001
1.62929603263962e-002	2.45540750466764e+001	7.71113613555191e+001
1.63305194789423e-002	2.45730879375582e+001	7.70826301513497e+001
1.63681652142770e-002	2.45920964980564e+001	7.70538392386631e+001
1.64058977319943e-002	2.46111007100625e+001	7.70249885219674e+001
1.64437172321482e-002	2.46301005556264e+001	7.69960779060304e+001
1.64816239152540e-002	2.46490960165635e+001	7.69671072953821e+001
1.65196179822891e-002	2.46680870746555e+001	7.69380765947458e+001
1.65576996346942e-002	2.46870737116343e+001	7.69089857088712e+001
1.65958690743745e-002	2.47060559091843e+001	7.68798345425372e+001
1.66341265037006e-002	2.47250336488917e+001	7.68506230006818e+001
1.66724721255095e-002	2.47440069123089e+001	7.68213509880464e+001
1.67109061431060e-002	2.47629756808876e+001	7.67920184097782e+001
1.67494287602633e-002	2.47819399360184e+001	7.67626251707221e+001
1.67880401812245e-002	2.48008996589928e+001	7.67331711759102e+001
1.68267406107036e-002	2.48198548311422e+001	7.67036563305168e+001
1.68655302538863e-002	2.48388054336501e+001	7.66740805396992e+001
1.69044093164315e-002	2.48577514476005e+001	7.66444437087160e+001
1.69433780044722e-002	2.48766928541082e+001	7.66147457427825e+001
1.69824365246163e-002	2.48956296341180e+001	7.65849865473017e+001
1.70215850839484e-002	2.49145617685033e+001	7.65551660275999e+001
1.70608238900301e-002	2.49334892382263e+001	7.65252840892544e+001
1.71001531509017e-002	2.49524120239908e+001	7.64953406377415e+001
1.71395730750831e-002	2.49713301065725e+001	7.64653355787374e+001
1.71790838715747e-002	2.49902434665426e+001	7.64352688178543e+001
1.72186857498589e-002	2.50091520844909e+001	7.64051402608761e+001
1.72583789199009e-002	2.50280559409475e+001	7.63749498136836e+001
1.72981635921499e-002	2.50469550164081e+001	7.63446973822686e+001
1.73380399775402e-002	2.50658492911134e+001	7.63143828723593e+001
1.73780082874926e-002	2.50847387454737e+001	7.62840061902716e+001
1.74180687339150e-002	2.51036233595819e+001	7.62535672419808e+001
1.74582215292039e-002	2.51225031137386e+001	7.62230659337983e+001
1.74984668862454e-002	2.51413779879675e+001	7.61925021720768e+001
1.75388050184164e-002	2.51602479622990e+001	7.61618758633098e+001
1.75792361395858e-002	2.51791130166208e+001	7.61311869137947e+001
1.76197604641151e-002	2.51979731308057e+001	7.61004352300966e+001
1.76603782068605e-002	2.52168282847363e+001	7.60696207190611e+001
1.77010895831730e-002	2.52356784581097e+001	7.60387432874755e+001
1.77418948089005e-002	2.52545236305786e+001	7.60078028421607e+001
1.77827941003880e-002	2.52733637817064e+001	7.59767992899910e+001
1.78237876744797e-002	2.52921988910545e+001	7.59457325381428e+001
1.78648757485193e-002	2.53110289380588e+001	7.59146024937320e+001
1.79060585403517e-002	2.53298539020454e+001	7.58834090641098e+001
1.79473362683241e-002	2.53486737623814e+001	7.58521521566379e+001
1.79887091512867e-002	2.53674884982657e+001	7.58208316787720e+001
1.80301774085945e-002	2.53862980887992e+001	7.57894475381595e+001
1.80717412601081e-002	2.54051025131341e+001	7.57579996424019e+001
1.81134009261948e-002	2.54239017503184e+001	7.57264878995928e+001
1.81551566277301e-002	2.54426957791766e+001	7.56949122173220e+001
1.81970085860986e-002	2.54614845786312e+001	7.56632725039598e+001
1.82389570231951e-002	2.54802681274981e+001	7.56315686674802e+001
1.82810021614262e-002	2.54990464045015e+001	7.55998006163437e+001
1.83231442237109e-002	2.55178193882092e+001	7.55679682589164e+001
1.83653834334822e-002	2.55365870572109e+001	7.55360715036414e+001
1.84077200146883e-002	2.55553493901233e+001	7.55041102595457e+001
1.84501541917935e-002	2.55741063651894e+001	7.54720844349939e+001
1.84926861897795e-002	2.55928579608998e+001	7.54399939392410e+001
1.85353162341469e-002	2.56116041554749e+001	7.54078386813037e+001
1.85780445509157e-002	2.56303449271214e+001	7.53756185703988e+001
1.86208713666274e-002	2.56490802539719e+001	7.53433335158589e+001
1.86637969083454e-002	2.56678101140625e+001	7.53109834271941e+001
1.87068214036567e-002	2.56865344853842e+001	7.52785682140084e+001
1.87499450806729e-002	2.57052533458768e+001	7.52460877862380e+001
1.87931681680314e-002	2.57239666732948e+001	7.52135420536669e+001
1.88364908948967e-002	2.57426744454356e+001	7.51809309264381e+001
1.88799134909616e-002	2.57613766399956e+001	7.51482543148203e+001
1.89234361864485e-002	2.57800732345319e+001	7.51155121291598e+001
1.89670592121102e-002	2.57987642065705e+001	7.50827042800115e+001
1.90107827992317e-002	2.58174495336314e+001	7.50498306781227e+001
1.90546071796312e-002	2.58361291929730e+001	7.50168912343257e+001
1.90985325856611e-002	2.58548031620283e+001	7.49838858596783e+001
1.91425592502095e-002	2.58734714179325e+001	7.49508144652934e+001
1.91866874067016e-002	2.58921339378631e+001	7.49176769626686e+001
1.92309172891003e-002	2.59107906988863e+001	7.48844732632534e+001
1.92752491319080e-002	2.59294416780311e+001	7.48512032788260e+001
1.93196831701679e-002	2.59480868521516e+001	7.48178669212354e+001
1.93642196394647e-002	2.59667261981644e+001	7.47844641024957e+001
1.94088587759264e-002	2.59853596927686e+001	7.47509947348322e+001
1.94536008162253e-002	2.60039873127045e+001	7.47174587307817e+001
1.94984459975791e-002	2.60226090345518e+001	7.46838560029049e+001
1.95433945577526e-002	2.60412248348772e+001	7.46501864639682e+001
1.95884467350585e-002	2.60598346900847e+001	7.46164500269812e+001
1.96336027683591e-002	2.60784385765988e+001	7.45826466050124e+001
1.96788628970671e-002	2.60970364707247e+001	7.45487761115127e+001
1.97242273611472e-002	2.61156283486808e+001	7.45148384601323e+001
1.97696964011172e-002	2.61342141865708e+001	7.44808335644604e+001
1.98152702580496e-002	2.61527939606144e+001	7.44467613386622e+001
1.98609491735723e-002	2.61713676466130e+001	7.44126216966326e+001
1.99067333898705e-002	2.61899352205897e+001	7.43784145529957e+001
1.99526231496874e-002	2.62084966583259e+001	7.43441398221092e+001
1.99986186963260e-002	2.62270519356831e+001	7.43097974190161e+001
2.00447202736502e-002	2.62456010282211e+001	7.42753872585831e+001
2.00909281260859e-002	2.62641439116034e+001	7.42409092559542e+001
2.01372424986225e-002	2.62826805613634e+001	7.42063633266641e+001
2.01836636368142e-002	2.63012109528614e+001	7.41717493862647e+001
2.02301917867813e-002	2.63197350616183e+001	7.41370673508941e+001
2.02768271952114e-002	2.63382528627748e+001	7.41023171363359e+001
2.03235701093608e-002	2.63567643316477e+001	7.40674986592135e+001
2.03704207770558e-002	2.63752694432985e+001	7.40326118359611e+001
2.04173794466939e-002	2.63937681728248e+001	7.39976565833619e+001
2.04644463672453e-002	2.64122604951198e+001	7.39626328184505e+001
2.05116217882542e-002	2.64307463851214e+001	7.39275404585365e+001
2.05589059598400e-002	2.64492258177338e+001	7.38923794211864e+001
2.06062991326985e-002	2.64676987676046e+001	7.38571496241993e+001
2.06538015581038e-002	2.64861652093835e+001	7.38218509854399e+001
2.07014134879090e-002	2.65046251175845e+001	7.37864834232182e+001
2.07491351745476e-002	2.65230784668833e+001	7.37510468561118e+001
2.07969668710355e-002	2.65415252315722e+001	7.37155412028817e+001
2.08449088309714e-002	2.65599653859879e+001	7.36799663825736e+001
2.08929613085389e-002	2.65783989043820e+001	7.36443223142860e+001
2.09411245585074e-002	2.65968257609969e+001	7.36086089178075e+001
2.09893988362338e-002	2.66152459298576e+001	7.35728261128995e+001
2.10377843976633e-002	2.66336593850443e+001	7.35369738196103e+001
2.10862814993314e-002	2.66520661004510e+001	7.35010519583203e+001
2.11348903983650e-002	2.66704660499729e+001	7.34650604496671e+001
2.11836113524835e-002	2.66888592073465e+001	7.34289992146053e+001
2.12324446200007e-002	2.67072455462808e+001	7.33928681742267e+001
2.12813904598256e-002	2.67256250404046e+001	7.33566672501087e+001
2.13304491314643e-002	2.67439976632041e+001	7.33203963639882e+001
2.13796208950208e-002	2.67623633882054e+001	7.32840554377781e+001
2.14289060111991e-002	2.67807221887369e+001	7.32476443940141e+001
2.14783047413038e-002	2.67990740381559e+001	7.32111631553319e+001
2.15278173472422e-002	2.68174189095548e+001	7.31746116444435e+001
2.15774440915251e-002	2.68357567761680e+001	7.31379897848382e+001
2.16271852372687e-002	2.68540876110191e+001	7.31012974999010e+001
2.16770410481954e-002	2.68724113870545e+001	7.30645347135243e+001
2.17270117886359e-002	2.68907280772146e+001	7.30277013498979e+001
2.17770977235300e-002	2.69090376542445e+001	7.29907973334205e+001
2.18272991184285e-002	2.69273400909370e+001	7.29538225890197e+001
2.18776162394940e-002	2.69456353599446e+001	7.29167770416216e+001
2.19280493535029e-002	2.69639234337366e+001	7.28796606167329e+001
2.19785987278467e-002	2.69822042848739e+001	7.28424732400375e+001
2.20292646305330e-002	2.70004778857673e+001	7.28052148376250e+001
2.20800473301874e-002	2.70187442087065e+001	7.27678853358595e+001
2.21309470960548e-002	2.70370032259679e+001	7.27304846616170e+001
2.21819641980006e-002	2.70552549096283e+001	7.26930127417851e+001
2.22330989065124e-002	2.70734992318798e+001	7.26554695040245e+001
2.22843514927014e-002	2.70917361646741e+001	7.26178548757700e+001
2.23357222283037e-002	2.71099656799195e+001	7.25801687854349e+001
2.23872113856818e-002	2.71281877494234e+001	7.25424111612502e+001
2.24388192378260e-002	2.71464023449712e+001	7.25045819320785e+001
2.24905460583562e-002	2.71646094382703e+001	7.24666810270425e+001
2.25423921215227e-002	2.71828090008646e+001	7.24287083757729e+001
2.25943577022081e-002	2.72010010042572e+001	7.23906639079078e+001
2.26464430759290e-002	2.72191854199130e+001	7.23525475538813e+001
2.26986485188366e-002	2.72373622191267e+001	7.23143592441705e+001
2.27509743077191e-002	2.72555313732415e+001	7.22760989099281e+001
2.28034207200025e-002	2.72736928534011e+001	7.22377664823000e+001
2.28559880337526e-002	2.72918466307085e+001	7.21993618931076e+001
2.29086765276761e-002	2.73099926761899e+001	7.21608850744825e+001
2.29614864811220e-002	2.73281309607446e+001	7.21223359587892e+001
2.30144181740834e-002	2.73462614553305e+001	7.20837144791135e+001
2.30674718871990e-002	2.73643841305569e+001	7.20450205684456e+001
2.31206479017543e-002	2.73824989573491e+001	7.20062541606906e+001
2.31739464996831e-002	2.74006059060998e+001	7.19674151897249e+001
2.32273679635694e-002	2.74187049475314e+001	7.19285035901444e+001
2.32809125766484e-002	2.74367960519296e+001	7.18895192966057e+001
2.33345806228083e-002	2.74548791897972e+001	7.18504622445828e+001
2.33883723865918e-002	2.74729543313033e+001	7.18113323695419e+001
2.34422881531975e-002	2.74910214467974e+001	7.17721296078270e+001
2.34963282084814e-002	2.75090805062689e+001	7.17328538956999e+001
2.35504928389584e-002	2.75271314798748e+001	7.16935051702751e+001
2.36047823318040e-002	2.75451743375083e+001	7.16540833686160e+001
2.36591969748558e-002	2.75632090490640e+001	7.16145884287517e+001
2.37137370566148e-002	2.75812355843736e+001	7.15750202887873e+001
2.37684028662470e-002	2.75992539131512e+001	7.15353788873360e+001
2.38231946935852e-002	2.76172640050142e+001	7.14956641635053e+001
2.38781128291300e-002	2.76352658295465e+001	7.14558760567885e+001
2.39331575640521e-002	2.76532593561919e+001	7.14160145070619e+001
2.39883291901931e-002	2.76712445544268e+001	7.13760794548017e+001
2.40436280000676e-002	2.76892213934310e+001	7.13360708408405e+001
2.40990542868642e-002	2.77071898426227e+001	7.12959886065679e+001
2.41546083444476e-002	2.77251498710283e+001	7.12558326935811e+001
2.42102904673600e-002	2.77431014477187e+001	7.12156030440336e+001
2.42661009508224e-002	2.77610445417272e+001	7.11752996008594e+001
2.43220400907363e-002	2.77789791220155e+001	7.11349223070897e+001
2.43781081836857e-002	2.77969051573090e+001	7.10944711063108e+001
2.44343055269379e-002	2.78148226164777e+001	7.10539459426193e+001
2.44906324184456e-002	2.78327314680750e+001	7.10133467605946e+001
2.45470891568485e-002	2.78506316808004e+001	7.09726735053756e+001
2.46036760414744e-002	2.78685232230902e+001	7.09319261223451e+001
2.46603933723415e-002	2.78864060634504e+001	7.08911045576163e+001
2.47172414501595e-002	2.79042801701217e+001	7.08502087576983e+001
2.47742205763310e-002	2.79221455115160e+001	7.08092386696494e+001
2.48313310529538e-002	2.79400020556992e+001	7.07681942408832e+001
2.48885731828220e-002	2.79578497709046e+001	7.07270754195046e+001
2.49459472694277e-002	2.79756886250925e+001	7.06858821540168e+001
2.50034536169624e-002	2.79935185861956e+001	7.06446143933942e+001
2.50610925303193e-002	2.80113396221096e+001	7.06032720872910e+001
2.51188643150939e-002	2.80291517006976e+001	7.05618551856604e+001
2.51767692775867e-002	2.80469547896002e+001	7.05203636390871e+001
2.52348077248039e-002	2.80647488564779e+001	7.04787973988699e+001
2.52929799644595e-002	2.80825338688741e+001	7.04371564163494e+001
2.53512863049772e-002	2.81003097943064e+001	7.03954406438613e+001
2.54097270554911e-002	2.81180766001583e+001	7.03536500341809e+001
2.54683025258485e-002	2.81358342537220e+001	7.03117845404310e+001
2.55270130266105e-002	2.81535827223218e+001	7.02698441163825e+001
2.55858588690545e-002	2.81713219730420e+001	7.02278287164263e+001
2.56448403651752e-002	2.81890519729911e+001	7.01857382955001e+001
2.57039578276867e-002	2.82067726892121e+001	7.01435728088805e+001
2.57632115700238e-002	2.82244840886022e+001	7.01013322127379e+001
2.58226019063440e-002	2.82421861380208e+001	7.00590164634585e+001
2.58821291515290e-002	2.82598788042712e+001	7.00166255183250e+001
2.59417936211862e-002	2.82775620540024e+001	6.99741593348469e+001
2.60015956316508e-002	2.82952358538929e+001	6.99316178714905e+001
2.60615354999870e-002	2.83129001705021e+001	6.98890010869962e+001
2.61216135439901e-002	2.83305549702381e+001	6.98463089407045e+001
2.61818300821879e-002	2.83482002195347e+001	6.98035413927566e+001
2.62421854338424e-002	2.83658358846412e+001	6.97606984036397e+001
2.63026799189518e-002	2.83834619318787e+001	6.97177799344785e+001
2.63633138582518e-002	2.84010783273571e+001	6.96747859472901e+001
2.64240875732175e-002	2.84186850372174e+001	6.96317164043048e+001
2.64850013860650e-002	2.84362820274251e+001	6.95885712683770e+001
2.65460556197534e-002	2.84538692639677e+001	6.95453505033911e+001
2.66072505979861e-002	2.84714467126286e+001	6.95020540732406e+001
2.66685866452128e-002	2.84890143392511e+001	6.94586819428170e+001
2.67300640866311e-002	2.85065721095386e+001	6.94152340777269e+001
2.67916832481883e-002	2.85241199891026e+001	6.93717104437699e+001
2.68534444565830e-002	2.85416579434662e+001	6.93281110077896e+001
2.69153480392671e-002	2.85591859382199e+001	6.92844357369930e+001
2.69773943244471e-002	2.85767039387340e+001	6.92406845993697e+001
